,BMUID,temp,wspd,wgust,sealevelpressure,visibility,cloudcover,precip,dew,humidity,loadFactor
571,KLGLW-1,13.9,8.0,8.5,1016.5,26.3,82.8,0.0,9.7,75.47,0.013728070175438596
572,KLGLW-1,13.4,9.3,1.5,1018.4,17.9,98.5,0.0,11.9,90.29,0.1078859649122807
573,MILWW-1,4.3,28.1,62.2,985.4,4.7,42.5,0.0,3.1,91.38,0.78
574,MILWW-1,8.5,16.0,53.0,1015.4,26.0,43.4,0.0,5.1,79.31,0.2465
575,MILWW-1,9.6,5.0,,1014.5,30.1,46.2,0.0,7.0,83.7,0.047
576,MILWW-1,5.4,5.8,,1014.4,19.7,53.9,0.0,-6.3,42.69,0.1755
577,MILWW-1,9.0,13.9,35.7,989.7,7.3,65.2,0.2,7.8,92.72,1.5045
578,MILWW-1,7.0,16.0,55.3,1030.5,19.5,45.3,0.0,6.0,93.56,0.501
579,MILWW-1,10.9,28.7,41.2,991.5,4.6,69.8,1.0,10.0,93.95,0.6805
580,MILWW-1,10.0,13.7,,1030.9,28.7,55.6,0.0,8.6,91.18,0.40549999999999997
581,MILWW-1,5.7,11.1,,997.2,11.2,47.1,0.0,4.9,94.9,1.2029999999999998
582,MILWW-1,13.6,9.2,40.3,997.8,22.9,43.7,0.0,10.5,81.45,0.0055
583,MILWW-1,13.9,8.9,21.3,985.0,11.4,59.2,0.0,11.0,82.6,0.2575
584,MILWW-1,-0.9,5.4,,1003.2,26.1,15.3,0.0,-1.1,98.42,0.0445
585,MILWW-1,8.5,7.1,30.0,1016.0,18.9,49.2,0.0,5.6,81.76,0.036
586,MILWW-1,5.3,10.5,35.8,1018.7,20.8,34.7,0.0,5.0,97.59,0.11299999999999999
587,MINSW-1,8.3,11.4,32.2,991.6,8.3,82.9,0.0,7.4,94.23,0.2673913043478261
588,MINSW-1,8.9,4.0,,1014.9,5.8,89.1,0.0,8.6,97.4,0.059565217391304354
589,MINSW-1,12.8,10.3,,1017.6,21.3,78.1,0.0,9.2,79.03,0.14809782608695654
590,MINSW-1,12.2,3.3,,1014.4,10.4,82.1,0.0,10.4,88.8,0.28168478260869567
591,MINSW-1,4.4,2.0,,1015.9,14.2,39.9,0.0,3.1,91.58,0.0002717391304347826
592,MINSW-1,8.6,4.5,,1018.6,32.7,54.5,0.0,5.9,83.59,0.13086956521739132
593,MINSW-1,12.2,18.4,31.1,995.8,22.7,88.9,0.0,10.5,88.92,0.7992391304347827
594,MINSW-1,8.3,2.8,,1032.6,8.2,40.6,0.0,7.5,94.93,0.11000000000000001
595,MINSW-1,11.0,27.8,44.5,1004.1,21.7,82.4,0.0,9.6,91.27,0.7869021739130435
596,MINSW-1,6.8,2.7,,1032.9,12.3,42.8,0.0,6.0,94.3,0.045271739130434786
597,MINSW-1,8.4,11.9,,995.6,6.9,82.9,0.0,7.6,94.25,0.35581521739130434
598,MINSW-1,15.6,8.8,,998.7,20.9,69.0,0.0,13.7,88.78,0.1311413043478261
599,MINSW-1,15.4,23.0,41.6,987.4,7.9,70.1,0.0,13.7,89.8,0.8563586956521739
600,MINSW-1,14.6,3.2,,1016.1,14.9,61.0,0.0,13.8,94.54,0.0002717391304347826
601,MINSW-1,2.0,2.7,,999.9,14.8,19.1,0.0,1.7,98.02,0.03956521739130435
602,MINSW-1,12.9,11.3,,1016.7,17.7,81.0,0.0,9.2,78.41,0.08777173913043479
603,MINSW-1,6.4,1.9,,1020.7,21.6,79.0,0.0,5.3,92.72,0.0291304347826087
604,MKHLW-1,10.4,16.9,21.9,989.0,13.7,81.2,0.0,7.2,80.43,0.33403571428571427
605,MKHLW-1,14.0,12.8,14.1,1018.2,24.7,83.9,0.0,10.2,77.68,0.3787857142857143
606,MKHLW-1,5.7,3.3,0.0,1014.5,15.2,76.6,0.0,4.4,91.23,0.025857142857142856
607,MKHLW-1,10.3,6.6,6.0,1018.6,27.3,34.4,0.0,7.5,82.45,0.03671428571428571
