,BMUID,temp,wspd,wgust,sealevelpressure,visibility,cloudcover,precip,dew,humidity,loadFactor
232,FAARW-1,8.3,12.6,50.8,997.6,19.7,38.1,0.0,6.2,86.41,0.18747826086956523
233,FAARW-2,2.4,5.1,13.8,1036.0,12.1,72.6,0.0,-0.4,81.94,0.2584782608695652
234,FAARW-2,-1.0,9.3,38.0,1012.1,22.9,7.2,0.0,-4.4,77.8,0.1232608695652174
235,FAARW-2,6.8,20.8,55.2,982.4,24.0,29.5,0.0,2.4,73.58,0.10869565217391304
236,FAARW-2,5.0,8.6,0.0,999.9,20.8,51.7,0.0,1.2,76.4,0.5397826086956521
237,FAARW-2,1.8,5.1,30.0,1026.2,21.4,74.5,0.0,-0.4,85.27,0.08152173913043478
238,FAARW-2,10.4,12.7,36.9,1019.1,21.4,71.8,0.0,5.1,69.49,0.1989130434782609
239,FAARW-2,12.7,5.6,,1010.2,19.4,70.4,0.0,10.1,84.32,0.06465217391304348
240,FAARW-2,8.3,12.6,50.8,997.6,19.7,38.1,0.0,6.2,86.41,0.17026086956521738
241,FSDLW-1,4.1,6.0,12.1,1013.3,18.5,0.0,0.0,-2.7,61.15,0.002702702702702703
242,FSDLW-1,8.2,11.8,16.1,987.4,9.4,65.0,0.0,3.2,70.68,0.4755855855855856
243,FSDLW-1,7.9,15.8,17.9,993.8,20.7,47.5,0.0,2.2,66.93,0.8784684684684685
244,FSDLW-1,3.6,4.8,6.0,1027.7,21.2,96.1,0.0,0.7,81.32,0.03981981981981982
245,FSDLW-1,14.1,14.6,21.0,1005.4,21.6,45.7,0.0,8.5,69.15,0.9168468468468468
246,FSDLW-1,15.0,14.2,20.8,1012.0,19.5,54.5,0.0,10.9,76.08,0.24162162162162162
247,FSDLW-1,11.4,14.1,23.0,1001.3,12.8,80.5,0.0,8.8,84.11,0.4063963963963964
248,GDSTW-1,3.0,11.3,19.6,1034.5,14.0,61.7,0.0,0.3,82.53,0.7823076923076923
249,GDSTW-1,1.0,2.3,0.0,1010.8,26.3,2.4,0.0,-10.5,41.88,0.21523076923076923
250,GDSTW-1,10.4,4.3,5.5,983.6,23.8,66.3,0.0,4.1,65.06,0.6389230769230768
251,GDSTW-1,7.1,3.0,0.0,1000.3,17.6,36.3,0.0,-0.3,59.36,0.21569230769230768
252,GDSTW-1,4.4,2.2,0.0,1025.1,22.5,100.0,0.0,-1.6,65.41,0.33015384615384613
253,GDSTW-1,13.9,2.6,0.0,1018.2,21.7,87.6,0.0,4.9,54.48,0.7136923076923077
254,GDSTW-1,14.2,2.3,0.0,1007.5,25.8,71.8,0.0,13.5,95.53,0.24184615384615385
255,GDSTW-1,13.8,1.7,0.0,1010.7,12.6,83.0,0.0,9.9,77.26,0.12553846153846154
256,GDSTW-1,12.2,3.1,0.0,997.3,20.1,11.7,0.0,7.3,72.08,0.45784615384615385
257,GLOFW-1,2.5,12.3,28.2,1034.8,13.7,59.4,0.0,0.1,84.17,0.6615730337078652
258,GLOFW-1,0.2,6.8,5.8,1011.0,26.0,1.4,0.0,-7.6,55.76,0.12786516853932586
259,GLOFW-1,9.1,12.6,19.1,983.4,24.1,54.8,0.0,3.1,66.1,0.5591011235955057
260,GLOFW-1,6.2,6.1,0.0,1000.2,18.0,38.2,0.0,0.6,67.63,0.21213483146067416
261,GLOFW-1,3.5,4.4,4.6,1025.2,21.9,85.1,0.0,-1.3,71.13,0.37235955056179776
262,GLOFW-1,11.3,7.0,28.9,1005.4,9.7,62.0,0.0,9.1,86.55,0.000599250936329588
263,GLOFW-1,10.1,14.3,40.0,1018.4,22.2,68.4,0.0,5.3,72.06,0.6394007490636704
264,GLOFW-1,13.3,11.9,35.8,1007.7,26.4,55.7,0.0,10.7,84.54,0.2643445692883895
265,GLOFW-1,12.1,6.8,,1010.5,15.5,65.0,0.0,9.7,85.59,0.08913857677902622
266,GLOFW-1,9.7,16.6,44.5,997.4,20.2,11.8,0.0,5.6,76.02,0.2400749063670412
267,GRIFW-1,5.1,6.7,,1035.2,19.7,83.3,0.0,0.9,74.41,0.20431372549019608
268,GRIFW-1,2.2,6.6,,1011.9,23.4,1.2,0.0,-4.3,62.26,0.3335294117647059
269,GRIFW-1,8.5,16.2,35.0,985.8,14.6,76.4,0.0,2.9,67.84,0.09764705882352942
270,GRIFW-1,6.9,13.9,28.9,998.5,25.1,45.0,0.0,2.5,73.55,0.687843137254902
271,GRIFW-1,1.8,4.3,,1026.6,24.9,62.5,0.0,-1.0,81.37,0.06666666666666667
272,GRIFW-1,14.7,9.6,,1005.6,24.1,61.7,0.0,7.9,63.77,0.2996078431372549
273,GRIFW-1,13.4,8.1,,1018.7,23.1,69.3,0.0,4.6,55.2,0.1450980392156863
274,GRIFW-1,11.1,13.3,,999.3,24.9,65.4,0.0,8.6,84.05,0.2384313725490196
275,GRIFW-2,5.1,6.7,,1035.2,19.7,83.3,0.0,0.9,74.41,0.26882352941176474
276,GRIFW-2,2.2,6.6,,1011.9,23.4,1.2,0.0,-4.3,62.26,0.43529411764705883
277,GRIFW-2,8.5,16.2,35.0,985.8,14.6,76.4,0.0,2.9,67.84,0.09803921568627451
278,GRIFW-2,6.9,13.9,28.9,998.5,25.1,45.0,0.0,2.5,73.55,0.6566666666666667
279,GRIFW-2,1.8,4.3,,1026.6,24.9,62.5,0.0,-1.0,81.37,0.07490196078431373
280,GRIFW-2,14.7,9.6,,1005.6,24.1,61.7,0.0,7.9,63.77,0.2231372549019608
281,GRIFW-2,13.4,8.1,,1018.7,23.1,69.3,0.0,4.6,55.2,0.11627450980392157
282,GRIFW-2,15.1,2.8,,1008.0,27.7,71.6,0.0,11.7,79.76,0.0036862745098039215
283,GRIFW-2,11.1,13.3,,999.3,24.9,65.4,0.0,8.6,84.05,0.31882352941176473
284,HBHDW-1,1.9,5.0,,1012.0,22.8,0.0,0.0,-4.3,63.71,0.017369439071566732
285,HBHDW-1,8.6,20.2,33.3,987.2,13.2,42.0,0.0,1.4,60.62,0.4726499032882011
286,HBHDW-1,6.9,14.9,25.3,996.5,22.7,52.3,0.0,1.7,69.17,0.4094777562862669
287,HBHDW-1,3.3,3.6,,1026.8,17.1,96.5,0.0,0.4,81.02,0.001353965183752418
288,HBHDW-1,15.6,13.4,,1006.0,30.3,28.4,0.0,6.8,55.96,0.39748549323017407
289,HBHDW-1,14.4,5.0,,1018.4,22.7,84.8,0.0,6.8,60.26,0.0202321083172147
290,HBHDW-1,15.9,3.6,,1008.0,24.8,75.8,0.0,12.9,82.03,0.0025918762088974856
291,HBHDW-1,13.9,5.6,,1010.5,21.9,88.4,0.0,11.8,87.16,0.0017021276595744679
292,HBHDW-1,10.9,15.6,30.0,1000.9,13.8,68.9,0.0,8.5,84.98,0.7579883945841392
293,HLGLW-1,0.6,10.0,38.0,1011.5,26.4,2.3,0.0,-2.7,78.56,0.026214285714285714
294,HLGLW-1,9.2,19.6,35.4,981.9,23.1,27.9,0.0,3.5,67.76,0.4895714285714286
295,HLGLW-1,7.0,13.0,0.0,1000.3,25.2,27.4,0.0,2.8,74.87,0.10914285714285714
296,HLGLW-1,4.2,10.5,30.0,1025.4,24.4,89.2,0.0,0.6,77.36,0.16992857142857143
297,HLGLW-1,12.1,14.0,36.9,1018.9,22.4,81.7,0.0,6.2,67.08,0.3520714285714286
298,HLGLW-1,13.7,10.8,,1008.5,19.2,77.3,0.0,11.2,84.59,0.04178571428571428
